bidder_id,country_cnt_mean_auc
c96cad2d439f2d0fb92eba9518964059p2s9z,1.0
c979898ec4012f0933c38a6bec19c92cvmlq6,1.0
c97dda0fd2de7d82d3a52eb6c0788062h3tq6,1.0
c98506c094b54b69c042ed7f0dd49b24n5t51,1.0
c9966f2ffb32cf587920f7d5ead818e7rjrvg,1.66666666667
c99b1edcfc7f0c751b68fb310d34b75ei6j82,1.0
c9a05446f66b4fd1d8d5a22f2663239cfqi65,1.0
c9a97c18992adb02e6c2e6a8f9cc1daa1di5k,1.42307692308
c9b5fe5dd042886bddc3835c8a2ef5e5n4vrn,1.0
c9c96eb035b9d80c1c507c7298394ef4f6mkh,1.02678571429
c9e1e860e39bb7d4dbf3c91c5d6c36c2dv4tp,1.0
c9e8943cd814abde183245ec00b8c18cc7c7y,1.03333333333
c9f94611f4c9afd3a3153da9654e7310jr201,1.0
c9fbbfcc89730e961499b4b30ffc4a98umxko,1.0
ca0331fc37db2b251a012376f7b987fcma2jw,1.12
ca07173d25be8c16c2820edff373302fnra4z,1.27777777778
ca0c049b8c37c99ef93b6086e9947135onppq,1.11764705882
ca1986937c6458e62ea1a24b8e5c0ac4qu2u0,1.0
ca28bff4ab1f6e74bf08b92e16989e11vn2mf,1.26315789474
ca29c612e6a27093e2e2ed734ca3cbaac0nzo,1.0
ca2d975ab39ed9d1ea852cdc49db0fe0fjrss,1.43032786885
ca391c857d7aa75a72e2d7c3133e0d6ay9pil,1.0
ca4805d0be7f416bfeec1d281860ee1dxn6af,1.03571428571
ca50daf4dc80460b5ae447179bd2937bmlhs5,1.0
ca50e689fecfcecbfdaaddf3e87262337878x,1.32142857143
ca55aafcbfbabf1d30caf3b21a6be35dvpt0d,1.86486486486
ca5672fbfc37873e93a864a2eac05d61gvtc1,1.04819277108
ca5730b8dad8f35fba24b68c9ca5d445mp87i,1.0
ca5d4f0a3ea342fdc45c3325e5311049e2uis,1.0
ca5f76a93d025c599a289e31c25f69c1uqaft,1.0
ca68a41b3a4062f154dc1ae8456cd792d6kp1,1.0
ca76df527977e5168e1b3352cfab2ed9htipb,1.0
ca8c4c51ccde4ef83a1141f01cfdc1b7abmle,1.01287553648
ca96e1333b70dd0b1b692ab2798f0585onlli,1.0
ca978bd41bf5773bd05ef4d12ee0824dtierj,1.75
ca9ddc7d9b7b439501003436018db73d84i5z,1.0
ca9e2287e98a718e20a8ed117dfcd699gxsp8,1.0
caa452f2b1e9c2010bfa1e2c38daf5cfvxth3,1.04081632653
caa74df2086d71caf6c1b2b9c81d3d98xhpv9,1.09375
cab0d4e41ea81636de3bd3a1800d8da8x4yca,1.0
cab7ecf98fd0489389a3a8d3961defb3k66og,1.0
cab9eab052cf4223759399106675d1bfobu0l,1.11538461538
cabeecffa2b39ae00fa1a4fb4dd50a8be02t5,1.0
cad151bdf2e29b764dfd3acac022e5dcy8n83,1.0
cad9c97e99bd5753be98edd9ad8ec8c8c7r66,1.0
cadab13d324381715632bb9685309f71t1494,1.29768786127
cae673a5887cc1a236118152922dd0b4y7yyk,1.0
caf32bc98f84a47829e76ffe104371f6kphvc,1.89790575916
caf47c9fdc63c5ce2aa699175ce7734dpu2di,1.0
cafa845bd657b17eaa82940d4767d9dfe9uxg,1.0
cb05eba69348f1712cbb6c9917dfa8d49dccz,1.0
cb065ff55bfddfcf150d5bdfbbd81f95gh5cl,1.0
cb08091907558694c82474f05fa81567pdtie,1.0
cb27cddd3c600b476c5fb94b9c80e2e2ew4nn,1.0
cb3314eb25be845fa412f1d2c2934841jmaqj,1.0
cb3e71f8c9064d22304ac71c2e42fc2dhue06,1.0
cb3fcce6aa8f1d2137b9d43b2528ae0fyzgai,1.0
cb44e0b7673d8973ed936fc3ffbe4b50weo2v,1.0
cb557e4675bf4f36f93ef5599adff545nz370,1.00887573964
cb6ea552ab5b90e2d0572148426ca275d1zzj,1.0
cb705744a588c18087921e74e68cfa10oev6i,1.16761363636
cb75789226742aa50eb693209e92c6413tgwv,1.0
cb91f9860f086052d7091a4ae7c23853uhlzb,1.05072463768
cb9a75312b809291306c6213ed5dc67dw31qz,1.28020565553
cb9ab33bc0d7df081be2088f1707fd05b9u1b,1.0
cba6f45915ebbd4b5404c6d357153c0adeblt,1.12359550562
cba917fe16ee19b3b38aec171af84935q0f7o,1.0
cbc71ae3c3690c89485eda3f08b9bb51rqrxz,1.38636363636
cbdb5048683eee871d3b768f7f07f5e4qrl30,1.0
cbe2be9fd702cd7c379fc7a54fcab44azhz7g,1.22727272727
cbe515f8897080ece4c12108bb96aab5ufxxz,1.0
cbe546a9c40204d836244ee606dc2f34txzuq,1.01923076923
cbe756ce81f5c420a1f7079791ed9aa2js2u7,1.0
cbe8d224a38ccff930674361b502e7beyuf1k,1.0
cbf42183dbaafdbaf23b8a2f6a40ff8d7d2yo,1.0
cc055779bd96be84a318d21c787542cfdd71n,1.0
cc064e3409a1825e3c4e5c814376f140qxu5l,1.0
cc0e3da015d3bbe9276afc8d8ecac6d6qvrni,1.00278940028
cc0f3101778d9cb0b776b504e153b03cgh97q,1.0
cc1b98265a249b0373d3014fc504b100cl1ja,1.0
cc1e8bbd0c8209de00bd9b9ef74530459wxfd,1.0
cc24e388ba40ebfd75553116b44588f716no2,1.0
cc26c9911cefcaed4f8a32f90f8baf4d0g6bb,1.0
cc36b8000b75f4226766cb58800a2256e6roc,1.0
cc3b813b3a9c50e85c5640f89910f9313z17b,1.0
cc4763c97c3d7cc9116e0a51a6d1f2e82242i,1.09523809524
cc502c2ea229d364503dd18cda71d30bklt3h,1.0
cc50338bfe8a3932245eafffa1d8dea368qr5,1.0
cc55d2e9231e2cca4cab3ddd93bf61325sjpq,1.375
cc65130d5d622c26f65fb52e54a8f3fdghwu6,1.0
cc668d9df769e57faed58d98285fa568kcj7m,1.0
cc6a9979ed11d0c6a98c331ed649070629jxj,1.0
cc78aba7eb8293a1d70f083bd747fa1450906,1.0
cc7cad1648183458e45c61cdb9c251f4clmdg,1.28571428571
cc8f26c37cb7b4a9dd900fb5173289ebsnizh,1.07692307692
cc92398db525d519e7ad84d63118019d0oxix,1.02840909091
cc946863b59e4db09d6b2b497cd2cb156mynv,1.0
cca4426ec6d64f3e73294d4d5bc9719beud37,1.0
cca7e4cdd6bf378f534b884422488b368gf3x,1.0
ccb406edc5e264bd9a6a2142f7ea2bb469bb0,1.0
ccb8fa0080d3fdc9df460db5ad9f3640wl7r4,1.16666666667
ccc371d7848a80bc31941248b9f49b95hn694,1.0
ccd1980e696ff93fd6da8868d465a21cwigic,1.0
ccda3290a2e39531258cd04759525ca41z9td,1.0
ccdc04052c3732f501f8bd890cc27685qza8l,1.06046511628
cce31129e56ef964d2564b7c45611cac79269,1.03846153846
ccf30c9533a66f22f1c65910ae1bac1a1fs05,1.28125
ccf9392cf4f381d903c3213a9253810f7xpll,1.0
cd00224a87cdce4a60ff285b7ef4f613achtv,1.0
cd04fcdb7480fea8c721938c5b273fbbkplp2,1.0
cd17063d5f60c16552ad3d6f094cbc26emm5d,1.0
cd1a8096c45bd6064aeedb28a6d90086p9lmz,1.0
cd20557b3b1b2a4ddc53119a18cd8e23pkld8,1.0
cd26d7677ce39e08cdb709a3717a8c2fg3s3m,1.0
cd35a3230456d4a245806e476c63e9a1evu7i,1.0
cd3d4058dec37a0eef731490fae153507j4s6,1.0
cd5035a287a9407b843853e496dd890ce18tq,1.0
cd54fe18ae7ec274b569600f16cd407bt8lik,1.0
cd5ece1f0d810b782709e80d2c58c82c54jl8,1.0
cd60a92e0b2dee61fea24106c98e2d22efoeg,1.0
cd6e029b117d7a9bf6f80da82ff3e8312lksr,1.00213675214
cd72ce81e97bc445a2f7214d0c09951ddti2t,1.0
cd7b728c6528acb486c6aa0eb03ad6d5vvsdr,2.0
cd856579a7c4850b60d8763520339449x0mqg,1.0
cd874b59ed4cfd1d284333524e9aaafch3n3x,1.0
cd8c77fe080deba86929573c6fcd78a0ql004,1.0
cd8f738dfa2ea0554baa3dfc4465cdb8izun1,1.09917355372
cd9a7b22d85c35845260cd61a4b65cb2meyel,1.0
cd9eb48899da5a76845a93468f7e4619p5krh,1.0
cdeabb239e699e0107d0b3126b7da142hxvx9,1.36417556346
cdecd8d02ed8c6037e38042c7745f688mx5sf,1.0
cdf1fdd424a11dde166c4bf069d6998eph7b1,1.23664122137
cdf76f38b6f46a3bd396a99123d26909xq5c3,1.41666666667
ce22684df495e376e32ac95d3ceb1164t37l2,1.0
ce3c98270e7dd35345e1d77aad425dbapedcd,1.0
ce4d98fe182724b25f16e3e350fba979cvgiy,1.0
ce544b02d65ac662005c192c6819d226nt3c2,1.5
ce5a27d3e553b3472af62ee8b1ade155v8wrp,1.0
ce717bf534cb9c4f8db04a95451a82d9ars40,1.0
ce775cccff52a444bf4b067b12461e2bo9def,1.0
ce7d34398a6d6011bcd96ff0aa82b6674hxzl,1.16666666667
ce82fd4ac6e3ba449bad1e29f039203agke56,1.00934579439
ce99d08b37bd6ad4f11b645713793728h3o9o,1.08333333333
ceb6c86354e97d4d849ef5b1364bb0964nxe3,1.24528301887
cec35b2f8f74fc44fdf9f70dce1809dfqr29b,1.0
ced3ccb89d88ac2bfd51982c485715063yvri,1.0
cee94f3b09e0407d60cc0858ea2dca6eo040n,1.97198879552
cefd0ed907595de146c91e6c26b8ad658ilo9,1.0
cf007c1fee83e76463c5d6bf1e576581og9m8,1.31395348837
cf06ff5f520b14d1f9f1cf5a7ff34982bj4md,1.0
cf0ceb07591031d411cf2c97ca03e81078v4n,1.0
cf18f6766fadce944ee74796489c23acmqhpe,1.0
cf1f2b6f29840e1ecbb31d18fb128c38bseas,1.0
cf218e8b4d03f4453e5653819bb0ff3206u8a,1.0
cf22da37578048d2e51eca1e544c693cke5t3,1.0
cf2961b1bc47357fdae590ac4ad853bfzht4t,1.0
cf33d05860b7f7d9af73c6091190b81ektz1j,1.72413793103
cf456f3c8c409ec4060142acfdabb5bbqpx7q,1.16666666667
cf4eb0f68d47e6d4b92befd0b8fff39a098cd,1.0
cf5692c9f55b9397966c16e92483a35d2pc1o,1.0
cf844a7b68361187aae63301eaf986e32lfcb,1.0
cf85e18653593f0dd53363ef630111ec3pza8,1.0
cf877c4c0b6b9893b8a97b583d893699fgcts,1.36842105263
cf8d9fdd242c1207b227aa5f4275666d830ep,1.0
cf9a1c3af63d1bc3f55728b4a06a5f46njrac,1.08888888889
cfdbe4139f621e5147bd3bc5256028a1vncmi,1.0
cff378cd8d82d967703438942100822chuai3,1.0
cffb5f3c1f4ca815d0f643fcb2f2f316beod4,1.02536510377
cffe20ab5256ceb8b66a4ceb7b6e7beeru49r,1.0
d00acf35e5ef460baa33488bf27e1c21pyve7,1.04347826087
d020ec0aea5d1db8cd455c01486b8df4vazwm,1.0
d02294b6902b37fa2b880fb7fe4e383dcova5,1.0
d0231e5200b870c055db7e3daae24bc8lt7at,1.25
d02c90db0b268c00b9dd97b89f43a607h6dx2,1.0
d04af2c386b2b1556a54bf2b00a96331cpzig,1.0
d056594c1d7976b6ad4ba23e2b4cea19l2i0t,1.54674220963
d07e0747e92d2708702cde5850d72c29oqf77,1.0
d080cd54ec24e07fecedfeb32383eec1j4fcy,1.0
d092609f5140c62ec64ddd7615c25792qgdrd,1.0
d0a9d6e2fc353af891299573e9ddd86foyszr,1.0
d0ae266be38e19cd9ce2b70f764c2af5sdk3p,1.0
d0b096df6b5ffd2efe8d5cfad4a24912zs3dd,1.0
d0d51b5e96d72600993b23ebe9d3a3718oa44,1.0
d0e2d07f7141463fb39b3575a6e80ad7cow2n,1.04651162791
d0eab0b46b078bb69b9671110882d721ev6jj,1.0
d0f1c4b154a42f5262043d82e9b79049vuku2,1.0
d0f96e324719c3e9ca1d87fe1b8f8baangy2y,1.09090909091
d110111b8700f290b5d03a0e243fe375r3woe,1.0
d111885e50808fa5c7db4bbf7df1a0c4qcv2i,1.0
d112c73df1d5492c37861070d78306393j780,1.0
d11fd809820372a5566f76da8a0a66233pl27,1.0
d1200a75b6c05584f4f902e74d3dead76cj15,1.0
d127576e329604b576df0a3248cdcda3279td,1.63862332696
d12e84ae74ed7871fc05246b83d834602obih,1.0
d13347df4048b290cf968422d118133f71hq0,1.125
d13cd9e0a7b95c0a35f3456014865230qku5q,1.33333333333
d13ddd86432248267b3772b050639f0egwowl,1.0
d144312f2f68dc33a63b7863911b2aa459i99,1.12432432432
d154075c75cbb3f4b716a16c88eedd774i8s0,1.0
d174177146370aacbd5ae107b6be78828tx3e,1.04342273308
d1774d939ed75d5b876617a4f18598a99oqrf,1.75
d179b158f23c0d77c3fdf828694553b8xu7ke,1.0
d194329b25bbc387a3a7f1592196cdec0licz,1.75
d195117ba4f8a670405bc66bdcf66641k3vp5,1.18556701031
d198b2a85708dcc910bd038527bb7da40vklg,1.0
d1ae8c2940ccc410c282659d3a3696fc7nlo2,1.375
d1aea673553462905634c7322288a7c95gi9g,1.0
d1b2d296eb2f0b0b9ba2e3dd805a95a0nwjlj,1.0
d1be739798ba0745a1fd72ac918a9f1929hei,1.0
d1d8bb8112afd9cc05dd89218e91a914474m4,1.60355029586
d1dc1263bae621ca62d59f4b20b9f9bamk879,1.0
d1ee137a2b293478468171a089b533450gien,1.0
d1f000f475c502ecd2e993c52987e63ed3k7n,1.0
d20f14589cbc811f1a85ac95dc460d57y4ppo,1.0
d22298a7aa3d0e0eaaebcfa2c902f5e8ojdg8,1.0
d2593972d66291664d5212d54cf4d70a7825s,1.0
d26734d4f2a96c191e67d0edce0e7e45kuuui,1.0
d26cca81c93b52ae3564aa6cdf33f5d5mkliw,1.0
d2704c8bb6ebbf13e08f37131382b126wy4yc,1.11370262391
d27221cf2bfaf0fa7a60ffd3e1e3a53efagvp,1.025
d27ac52d108d032d0448f463a28f4281hnk4f,1.02702702703
d28160a20d059274936b41b4ae8018a0hczxt,1.0
d29003d7f3ec1f0e4ca9cc17e6389b4a4phcg,1.11764705882
d29de8e059c30ff834470619f606fc005999h,1.0
d2b8a15ae403dabc5aa752b205181dbe1lm57,1.0
d2ba4db34a9630decfad3c728086c77aw2l5p,1.15384615385
d2d26e3c4a0d31a183b322e59ae600a9xfs9r,1.07692307692
d2ebe13374f25a12865d50c17af1dad7yspzq,1.13043478261
d2eca28cbe0a3dc69715d719c6958faaaqx95,1.14084507042
d2f0217aa734f025ec008d24d13eca10ntuhf,1.0
d2f15a817e7a86b8a81670b58b2223435jrue,1.11282051282
d2fc5291537a61882065e571c21e796975uy0,1.0
d2fe98eb0fa21252956184a98138c58dwp1ah,1.41176470588
d30fd9b4ea5444281539670f3da5cd880j572,1.05882352941
d311a232702ac64b4e7840440d3d488cb1qod,1.78518518519
d318f731e6e40976acf44fb41730f9d8csm1e,1.0
d31f6cdaf4f8485190b4ea588f8c1733y6qu9,1.0
d329f7e206aa2aecc06b9f6a97c2b0bfiamxr,1.0
d336c93eb23bf34c63b137398ce17a93tg5wm,1.0
d350955833f054c4c4e60b8215ef79139hbet,1.0
d356d2563b0815fdabe143dad81e75939dpoc,1.0
d35d150247f6300d6eadeb4157f89b95q5liu,1.0
d36857d18a397e7e24d05dcbef3b919ftjstv,1.0
d36d45c757ee8c6a5724f9234a59ed33ky27z,1.0
d381ce07afba12851a815cdf8858c1c7g2pfh,1.53465346535
d38b2db568fb71174bf883554bea939ccts4m,1.0
d3920630f4891b9ef1a8a199ce5c830aua4yi,1.0
d3a110449d4d546c610e821fdbb0cd39httjl,1.11680911681
d3a38662ea4095c2fee354fd5eded6f4ugdqd,1.0
d3ab33e9314c95d6806813171f292299tmprm,1.0
d3b7715f418341eca0b00778fb6e1ff35wees,1.0
d3b80413593da089479374693f95cb19zjbeq,1.06730769231
d3b8f01cb34db8b0d2e42f83395c66ectku9h,1.0
d3c092e465406b03f60bdca96090bee55ws36,1.17647058824
d3c80e9f6b8e1d774679fd8dd5aae611e3qls,1.04166666667
d3e13e45c87612c02cf322023014dfb2h7izj,1.0
d3e1891edac2851f6d34de566802cac8m8dn0,1.0
d3e5e8e23900e03013a706c8e9b306f2ryobh,1.05263157895
d3f595832d80988c2016aeafd125d8f072r4h,1.0
d3fdaa0d5f040dfadac60b80fc793e26uqte1,1.0
d3fff1a03d05eed2783a48131649c9e6qgrg5,1.0
d40210ee65e1f5bbed58a60fe5f239fahwkl0,1.25423728814
d40f234772639c35c2df6b59a7160866ynmm8,1.0
d4151bff0dbe180b4f3967a657cd0a955tl1u,1.71428571429
d42604c7cca8ec92839e92508f2a3e52ehz29,1.32794457275
d428139761f7b7563d57bb1f87b55876388j9,1.33333333333
d43189c6eef7a763b2f8596228807dd89x9y9,1.0
d4471da1608ba495d6044d4206e38dbdcwmeg,1.6835443038
d47110cdd3eeb1ec25659f4285730e0a28ofd,2.11176470588
d48bbcf65d183f56e7d436e398c6cabemy879,1.0
d49167db0dd0df6c05acf5fa3134528aq3zse,1.1935483871
d4a84bdffb9543626fdd42c879343ce26ds4l,2.0
d4ab22e56999e0d580097485cc9b894dws6q8,1.2
d4aed439bdc854a56fc6cc3bdb986775w7hxw,1.03125
d4b2fd8f5e8e02b660e9803cbcfa6cf2t5szq,1.06593406593
d4b3c728dd9add0ba56ff5c7d996c01bch645,1.0
d4b9000117b51e0b147d8237e090240engjbz,1.0
d4ba963496b5d7e87b825884ee8053e5b8avx,1.06976744186
d4bd412590f5106b9d887a43c51b254eldo4f,1.19696969697
d4be674fce23aae81c4cb946d4fff8671gxtu,1.0
d4c00c82bd938b86302c417f383b189eirhip,1.09523809524
d4c086d028a9d2ad9d37ea8bf88f15f4bj96x,1.10227272727
d4d4b36ea722e5b939e51e34953004c4t671f,1.14285714286
d4db72f36e6ad1668dbc0bf4f0e1c49bn12a2,1.0
d4fff6754330a9c72c75ef359dd802e1xkg2r,1.59259259259
d51604b8ddc66bbe5110ceb27689655144lx5,1.0
d51ae45ca2058684d50a6c09aca08f2f0y6dc,1.71681415929
d52776d012f24b2724e0524c39d59323yo2fy,1.0
d529e9a894a4c21ca7e16cc932b791519vw73,1.04210526316
d5337c2d4b58426b30c8733313eb5247syn5p,1.0
d547da271b3d614cd9b3bde1b0b517705i4qr,1.0
d55ce71aeb2eaa22cff6cc8e7471b323dziwn,1.0
d55ea8d96d0c5052b8e201730cb9b13dqrgz8,1.0
d5720e8ddf9ac33d4fd769df7d89771ei5fj3,1.0
d588f4c51e67a340d1991a8130ee0b56hy0r0,2.27155172414
d5ab1130efa445246085968a1787a14ddfszv,1.0
d5afa1278defccfa53afff508a248281pbj2l,1.4347826087
d5afbf98ff2bedd11248805f267876d5l5f08,1.0
d5b75c812d172da1ecb3164a1cfb7527688gb,1.0
d5f997729fd5a0aa13307e027804de515jziv,1.92105263158
d600dc03b11e7d782e1e4dae091b084a1h5ch,1.12946428571
d6062bbeecb537a4702b8e984b1b0c5d2mai7,1.0
d610a32654b7d185c1d55d61912e496dib1mg,1.0
d619f38c037038fa916637b0cb9fd6e2mvvyk,1.5
d61ad0b43989c44de8fb09d48d7c4237qki85,1.0
d626376116294ec53b545f1cfc7a7763t8yae,1.0
d63671871e4010e904b9419e48781565weafn,1.0
d63c2a5af1913f01555dcc995d6d604452ulu,1.0
d645e4b8b043a18bb1c8689572ad4fe16q3np,1.0
d6517684989560cbb0da1fb2f5bbba9b9y2st,1.78963602714
d65c538ae39fc1a7e0677583bba5fdc6ax1et,1.5
d65efaa8129a85f85bf909e5abde8c3628gfv,1.33928571429
d669e5d6621152eb9a4205514afd2ef49zbtl,1.0
d66bbdfa8ebbdde41183bca06bfa4f842nngj,1.25
d6759f4797bee4214c3df5ff6d8fc47bc4cnu,1.0
d679961bc4a2596a857a04692a707778t7dk0,1.0
d694f06d2467f3f5ffeab47ddb061d84hlh0j,1.0
d6988cac6e1ab634722c0420755645eaotv11,1.45
d699dce5479ad0196bcb13f8c2bb153f0y8ia,1.0
d69ab1d4b78cf885d0d782cdbd723a59g986e,1.0
d69bf27f376767def090716bb47744efdh18u,1.375
d6a25104466fb49b14cf96deaff50767a7j9g,1.0
d6a673d6a671d9bca6e9e6440787282crg1xf,1.0
d6b57fe8fdc883d9ab77fb45b2d31ec3owg1t,1.0
d6c000978f9a85699760ec50c359fca30crf3,1.21428571429
d6cc3ad5d108e263070ca197df90428a5uzjf,1.0
d6d0738db6c8079c65402b98e3c414633311q,1.02803738318
d6d3daba4bea632d7f5a4e2c5146f109dkd4m,1.0
d6d68e218a6cafa246ed31185b09e1e1fsu8x,1.0
d6d786acf17a25f2d997d6f35f788469xn95v,1.0
d6dea36b3b940574dc3ac19e7f06d2e3bfnl4,1.0
d6e2e64bdcbae2214700eff02b6949852pxc7,1.0
d6e5a63e6b809cd71d6a56c065e23d9e2qh3v,1.13043478261
d6ebcf2149c311d221b233b268870b3d5gfe2,1.0
d6fd864297177c38cea65aed8a45fb7bbp2e3,1.04273504274
d71a1e6bf0ca31e1ccc3e3ea22086905mgvb3,1.0
d7340ee3c04e600c31fd2a34c760f7e7d26bn,1.0
d738b259ec6e6af625d1f41abcfd63e9e53tx,1.0
d755149d113832c542a8c2a03140dcecv3g4f,1.0
d7570ce7c98adcc68ebea7da85bd3f2cjskwo,1.0
d76afed4e56cc8175d9689135be6f2f8lf772,1.0
d78985cec05adb0f566b823070c6ca40dzs94,1.0
d78c4c4c3ee4e8a3130d559ae6bc720a2n7iu,1.0
d79919e5ba11f26bce5e70f0a4f859e3e4q9y,1.03703703704
d7a2fb22c2c3c87fdd37816d7a43d3a7zv6k2,1.0
d7ae18d80186aceaa5bb048138934f3785uog,1.35342465753
d7b66d95bcfba06122dc6f7a3c605fd73239a,1.0
d7b7f4a74b10c8c7c4a92fb4044a4edfxhqpf,1.06493506494
d7bf05aebe55fd20358a4433b631ea7eaw3ge,1.0
d7c046d4328c139e76fea7c1833e8fe6fx4yz,1.0
d7e83a95a05308d4fae6428bb9073a7bg8aoa,1.0
d7eefaad31febe607c252199a7672420kl1el,1.34285714286
d7ef680609dab272018118d0ec74facc3joyf,1.14285714286
d7fff3078306c1de1aaaefd6988d9dd81wc1z,1.0
d80ef9df0e6c32043d67e17ca8351e47s69ag,1.72727272727
d810a7956e4d9fbc246d585ce84e8ea0750b2,1.33333333333
d81579750b388276f2d8f6d80384f499n13l6,1.0
d817c2fbba499f46b74baecee697e771uvs2v,1.0
d826da92d59caa30c716c65753768716hsmlo,1.05813953488
d82a8e930f4d8c79b3a4a52a2a3ccd5d0wpak,1.0
d8454b3b8233d68d5415f75ea6952a9e36etz,1.0
d85d3ee9861de487522a9de004104ffar6ggw,1.66666666667
d85efbf60b13afd93167e198192d076dqra04,1.35742971888
d860c8f6d018dcc0b2f26081742d60455nr6l,1.0
d863897264a7e52d9c6a1be6dc453c6c9anz0,1.29166666667
d8670c1aa1d64f91da51b972a5df963d6la15,1.0
d868d9980587403fd4f710f678d480a4hhybz,1.0
d872152d43beb3d8387a9cecb107a87dlqytb,1.04545454545
d876df733520bda482147d1b22860c15ribbe,1.0
d878560888b11447e73324a6e263fbd5iydo1,1.0
d88ec130a84ad8e7fa2334b0fb75740buydsz,1.0
d88f8b2015441d1ca588f5bc850629040hdtv,1.0
d89c763e86253e52094e79eb72e40b70ftwb8,2.05567928731
d8a10762de6d62c087a0a8f0e61cf78bbgke6,2.0
d8a4b49ed9ca241f025cdbd9637198fb71qmz,1.0
d8a9d9c8552ec2646e726589ff94739clykkz,1.0
d8ada60e3b7204a104bba8c073136bb40772o,1.0
d8b0650d99a9a9f900de90b8be6ed1837tnxg,1.0
d8b3e32a6f8436acfe9984227c9d1e57qemx2,1.0
d8bd7e2a782c493ab22ac8331531afd9xr2iz,1.0
d8c8985b4e82f78cd641f3c224583a31i3w6e,1.15131578947
d8c9b1ed2aa87e48b1a723c5c5c567b1yszrf,1.0
d8cf0e88439a1182358923d64515458fu9sob,1.22222222222
d8d7d3bce241c10ddac4b917789165fedeonv,1.0
d8d90875fbcf94c3b4c5c00479cbed6e1mqrl,1.0
d8e6d97c703c6022053bf7c802697fcdj1ewr,1.18421052632
d8fd9faca184b6f7523ce7ecd5f9c3e3w6df6,1.0
d8ff621bc161b09d9192c445f4b3be7b8xow6,1.0
d904dc71f05d43857d0a5516550b263dvhj2j,1.08571428571
d9123fb6726674ee454dbefab70f8a3fr1r2x,1.0
d9177cca9a1bfe3478cc4f11a0d57de2p8ahp,1.0
d91a4421996dcf429f575e372915cdcedae6g,1.73006134969
d91c14d46648a0f1a47036d1343061c80asg8,1.0
d927c987f8a4ba2dc4f38dadc0831100tt94p,1.73469387755
d92c8c2d4c29d4c785431a8b34ea135awepbr,1.0
d937a824c898b0d602c4fbdaa614a2a0bs3mp,1.0
d94cf659037074a45b433d866b33cdd6k7vc5,1.0
d9576f0ba8c7479eb2b26f0d15c4abfayk5ex,1.0
d95891cf475b0b90d311d169023dd2a0i243n,2.20652173913
d95c969eb09086bbad373dd8ee80cacbuagvf,1.0
d96919260372faba6c766a734e5af2f0bmnrx,1.0
d9788d1717baa62f08f0fd97cde2a296qdn7u,1.29411764706
d97c1a2ec764d315a3950d4270d638d9qflpn,1.0
d985515b19fa1ad3b4cdfd05d7bf3457688ds,1.0
d987c73a7e30af475003e67c54b7f865f00kl,1.0
d98ced8964814da447b171085e53b6d9foruh,1.0
d9a813646e8fae954898c1279196f5493gqzc,1.0
d9aff0db3469d923673ca3a9218189b6tglbc,1.0
d9b19eef4f8d5df98090898bae3b02ce5x2fv,1.0
d9b611dab3b5116f761747fd3166ecec80icg,1.17924528302
d9b8d70d95e3ff09e459ae5a0eea0b61zwht8,1.0
d9c6b6d7290e4475bcd6d264fb33a706fqtvc,1.24875621891
d9d24106ae1ff4f5bc4ec3caf29d7bd2c2f5o,1.0
d9dfeadc7e0e844ffea3cfc706daae5dt2hhg,1.0
d9f2b54188bad58512e764216fe8a6ebxv0gc,1.28571428571
d9fd476fd5de1073476bf858bebf7ac931x53,1.0
d9ffd2f7f3cc1a546586701c2a6fbda24u9ye,1.08173076923
da00b16633eb706fb11d55868120cdd9so58j,1.0
da0491b0edc39b169752fc230ed6aca2yb8ak,1.26923076923
da06741ef7b7bae989384237515609196fwna,4.0
da18fa111e33c0b56c00d9af01712c91arcuf,1.0
da1f20acd7cabd6a20c83968383e94159n0bn,1.0
da2841ffcbeabaac373f00039c10f39fty6fa,1.0
da4c23bcc4504ce03b073ac15485c2b4hal6x,1.01176470588
da5a3e4b78e2372bdc48c63b9188c69fycx33,1.14285714286
da5c9f5c2420b577dae5610654ada45c5a6ek,1.09090909091
da657cf1bf4ba00b2975111375a3e7b9cvqx4,1.0
da6e2a5651b4f44fa3cff41cf9731ff8qc8fl,1.0
da74508e07221982e6b93f301d5be9cc6euei,1.0
da8abe1879eb50004c6276c94b792e11lq4xn,1.0
da8b7a548e4d8feeda63e3ff02cd6eacwurgz,1.0
da950a556200395a82e23e3bbfe1abb6xs258,1.0
dacd09f1c26f3d74f1f4fcf9dc9593a984w7m,1.15034965035
dacdea3e0f3c7a50148cb6215bdc431byv97l,1.64285714286
dad3089f005ca0e4cb8c873c4f47ad48yhnrg,1.0
dadbcec8b02ac75c5935f419b318ceca1wwjw,1.0
dae2165a4c6a60c3d3b076e3c963b76aa9c03,1.0
daef74294e84ef6d7e009c2d51be6ee167xds,1.0
daf2c0a452fe8bb9b990670d091d42b6qbtc6,1.0
daf46ad215bf11b9e3370725b797694638stg,1.0
db04defb2d4fec96337b8a276c8349e6iqu59,1.0
db09d3c425efa448d5e46338ef5817e4yzcu4,1.33333333333
db3373e6589b4abebe9aa2449f8b6e80a3f9y,1.07246376812
db3e8f2e5fa44425bae33621933e08acmda4m,1.0
db50f553084907a34c7ec11da1993474w6mlr,1.31304347826
db59080b3fc9f2a5edb4424b208fe030ihdrw,3.0
db5e9f85e7d180f7d952f12e5dae5900q9xif,1.0
