bidder_id,response_max,response_mean,response_median,response_min,response_std
7150b10ad0d8c3135b1d9be0260e0669wo7t5,67421052631,13429824561.3,4078947368.5,105263158,19113004488.9
15acdb3060f75b6fdb439d8b6c1afee1pawr1,105263158,105263158.0,105263158.0,105263158,0.0
ba319b8bb68ca6a12086f2410ca7fb3buxsei,75789473684,1649224806.18,684210527.0,0,4805255872.75
91a29600bbd08ee8ee2243b7a6437512wkomq,3526315789,1763157894.5,1763157894.5,0,1763157894.5
b5c77bd68fb8779f0531e8b4128f0153lnsdz,297052631579,1.01842105263e+11,5210526315.0,3263157895,1.38036976325e+11
88103add66b7113729a9ca82540684c9il94h,789473684,789473684.0,789473684.0,789473684,0.0
02518a364d87661eed1453e251933862yvmjj,4276368421052,73052559579.5,1368421052.0,0,3.05603246351e+11
8de1270cdae69fc973118c0211b14f59drhf5,1406210526315,7661304784.94,421052632.0,0,55771957366.7
cbe8d224a38ccff930674361b502e7beyuf1k,157894737,105263158.0,105263158.0,52631579,52631579.0
ad6c632d7cbfe63350a1f10b1fcda416g2qcz,54000000000,9445820433.35,4157894737.0,52631579,14654692722.4
ba7433b0aa491ed3c0ae963ab4827e2dcufjy,1368421053,238247317.335,157894737.0,0,219542287.646
6b601e72a4d264dab9ace9d7b229b47479v6i,41421052632,9808049535.65,3368421053.0,0,12701149246.0
3a65496908ed6e9ef3e538091b7f9a12tywvp,105894736842,7238304093.64,1000000000.0,52631579,18414679290.6
d76afed4e56cc8175d9689135be6f2f8lf772,3052631579,3052631579.0,3052631579.0,3052631579,0.0
1276a5badf1ac37c58ca2fada7bb972dogjzq,2724000000000,9761941682.62,1105263158.0,0,74906780741.3
1a05e95995f901ee6aaae228563a257eqrmr0,286526315790,17115288220.6,52631579.0,0,61170917776.9
6dbd00e28929370431679da1be3571e4ofg3b,525526315790,22447007930.8,789473685.0,0,86347739757.9
780566278695c3771f81afc605abdffa4143q,7736842105,3218045113.0,2421052632.0,157894737,2530608597.52
d5337c2d4b58426b30c8733313eb5247syn5p,93263157895,10323886639.7,2157894737.0,52631579,24245563857.8
0d208b6ae0993e35e56709a548134e65roy8t,178894736842,2850415512.46,52631579.0,0,15578007725.0
06586694c6bba2ccaa8e13354701bb30em5ro,1202842105263,16986608533.2,1473684210.5,0,78969854376.8
959a9c5ad5d5bb34e444bc0e332ea802m2bxg,4368421052,2157894736.67,1947368421.0,157894737,1725374154.5
4a3c90a0d9f76dcd825fe1cf5047c954q48po,132894736842,19447368420.9,2736842105.0,210526315,39593790959.6
7f700731e314cb95fb1d2b0bb3c869c8cmyh0,785210526315,2.03526315789e+11,1736842105.0,263157894,3.21280457806e+11
20662832566daffac929f803f0c236eaperht,105263158,105263158.0,105263158.0,105263158,0.0
5cde95fab5d3eb8e105b89f927c1d939zlrb4,263157894,52631578.96,52631579.0,0,61378440.9226
5eab1c3f0fe7699f4acf57b53a25c05amet04,172947368421,2848355263.14,315789474.0,0,14196129856.6
99cbd47afadcce560028afeb305e87da75w3y,50086157894737,2.52483421053e+12,631578947.0,0,1.09115373649e+13
db80f065a93cc6b41d12af614bc3ec11kpwjp,1947368421,1947368421.0,1947368421.0,1947368421,0.0
2307bb06855a6fe75ab56ee6b4a3860835di5,315789474,315789474.0,315789474.0,315789474,0.0
1e78e9b29cd01f27fb4206e13445969bi3wlq,1105263158,1105263158.0,1105263158.0,1105263158,0.0
e561facfea467ea124df0111e041287ctvgwn,52631579,52631579.0,52631579.0,52631579,0.0
969b1c3e54877c5272df5fba2c98cdbd0d67z,50087421052631,15601550062.4,736842105.0,0,6.79929785509e+11
4f8188d297e19e277a2dbafbecdeb53crpf4h,473684211,280701754.0,315789473.0,52631578,173675350.309
437a7dadd05f5111979c9e883cb5cd89l67jf,789473684,789473684.0,789473684.0,789473684,0.0
f8e725fe230f0f08cf6a9faf5312be5c3q08x,49368421052,4695488721.82,157894737.0,0,10736154308.1
c16a9bdd369ed3ec2891c46e64017560fbx69,17789473684,10499999999.5,10499999999.5,3210526315,7289473684.5
84c4b58a1491da3a30710bcdf61f87054xfq6,73455578947368,4.18379626646e+11,9526315789.0,0,4.31706867497e+12
3188371d85b96ba00c54219b9052c1ebv8rto,105263158,105263158.0,105263158.0,105263158,0.0
cb557e4675bf4f36f93ef5599adff545nz370,74940052631579,1.03391783906e+11,2631578948.0,0,1.94603465706e+12
632ea7f82b6708a77781550ee18a9cd5j732u,62821263157895,2.78948159873e+11,7052631578.5,0,3.8504885182e+12
6a831342ccaede6c61d55bd4d7cb3ebdpgiaz,1392736842106,35965285554.3,1789473684.0,0,2.00409191613e+11
c0b6656083775756d77b9888fbc6db1brugm6,1993421052632,57078676071.6,2157894736.0,0,2.54566753878e+11
975dd5178d34453c1c3c8edc47cf44274uv5s,4508684210526,13851046698.9,1052631579.0,0,1.419089826e+11
980a1950c0b5df2b9ed03cb05e657848p76xr,1121947368421,5.63157894737e+11,5.63157894737e+11,4368421053,5.58789473684e+11
f3462960e40d291fdefb684d0de50fe55dx92,850315789474,12101792943.9,947368421.0,0,89018634221.1
8dfc3ccbcf3457a6a0cdecd5279396a1r51ra,136578947368,8587562656.67,315789474.0,0,20483633567.7
f18d2ebbd5e48ef4f1ee412339d6ed7adr9qi,5315789474,1097744360.86,105263158.0,0,1825690251.04
3e617a954655e81eca2bf3dc2add6b1bzxsif,18000000000,1940108892.9,210526315.0,0,3673089883.14
5c17786b4eec85224bc541584b83b33apwzsd,1578947368,535087719.167,368421052.5,0,568012090.102
3e4ef9d30f566589b8e864aed25f6759oqorr,18368421053,853989813.274,421052631.0,0,1627076853.24
eef933c64e2bb15424dbde6a3e4da6eabqh39,1866947368421,24161575266.8,4105263158.0,0,1.55689876878e+11
1096c46b2ae2261922763c58af1bcac6fkvh4,60736842106,3526315789.5,1263157894.5,0,8469620970.83
4e283c60a95bfa2dca48513df3d48e6dlj1xh,1850631578947,90152734778.1,12157894737.0,105263157,2.70906062801e+11
36883df34e9542c86404fbda9cbb75c0zy5fu,6052631579,6052631579.0,6052631579.0,6052631579,0.0
0b839e3756b868b511319ff582235851nzeb7,1592052631579,33219656283.7,210526316.0,0,1.68965610645e+11
30c3c92cc9408f55cfa895ff8a505930a3yy1,8105263158,4263157894.5,3789473684.0,684210526,2663698717.84
2e463fe6bc1616f8392f82c138a6a436mbtjx,2631578948,1192982456.25,1236842105.5,0,953279157.122
43553dd8b9370fbba5efa6b652d9b43ezsj11,5473684210,924812030.0,105263158.0,0,1869052554.92
c72012c8072e2441b3ba8173205cd298cde8a,2741736842105,24233692339.0,315789474.0,0,1.78766860434e+11
a893b9bce98286586379bfff792a89299jwsk,14368421053,3578947368.6,578947368.0,52631579,5477124425.12
c11dfd7bce17d91efa2cd0d11001450dul814,4526315790,872180451.143,263157894.0,52631579,1508413849.61
b99122eaae60efd3e0a9e79d452187a751oyi,493947368421,19425101214.7,78947368.5,0,94909396299.2
159fe5a279ff287a212320cedde77eb7kr0a4,1789473685,1789473685.0,1789473685.0,1789473685,0.0
8884b7af726ce7bd929482ea13de19d39lzuv,7578947368,7578947368.0,7578947368.0,7578947368,0.0
ccdc04052c3732f501f8bd890cc27685qza8l,5965947368422,24337658550.8,526315790.0,0,2.71864168768e+11
e18ddfca4efb99a785c68ede9ef773ea8sfmz,684210527,684210527.0,684210527.0,684210527,0.0
bd714069005f024dfb114bc68318f741lm7w0,9157894737,514874141.957,52631579.0,0,1856787291.05
bcf95b210295831ff6e20db3a570f909n3q25,3804473684210,5045865137.83,52631579.0,0,96750379615.9
86e888c2dafacf13580a1211abf50961w6foa,2158842105263,3422966310.6,473684211.0,0,33328372743.0
f2a96569d021355da8a3acf5fe28fcd5unuv5,631578947,631578947.0,631578947.0,631578947,0.0
10c1e1164e3f8298df9a35c891f67babiycsr,63157894736,6731578947.2,342105263.5,52631579,18816131023.5
60dd83ef69016c118bc01ee97635b156o6qkr,5000000000,1368421052.75,236842105.5,0,2100982490.07
a2b9f789ab47d55d86e61fcab55a15d74vqi1,3796315789474,89306208163.8,11578947368.0,0,3.33847789709e+11
5cf4e9d0baf60e0b7304847ff6af088begq9y,1368421053,1368421053.0,1368421053.0,1368421053,0.0
a58bc6ccb606e883dbe4156ad3510deddcq52,20526315790,20526315790.0,20526315790.0,20526315790,0.0
75d65dcd2a6c309fb4a29752d95a17c1tfkc4,421052631,421052631.0,421052631.0,421052631,0.0
99aef1f2fa1d55d94f5cb083191ed371344pn,9842105263,4242105263.0,3000000000.0,157894737,3594486390.28
cf2961b1bc47357fdae590ac4ad853bfzht4t,0,0.0,0.0,0,0.0
057a0760c7d5306786fe54af9d49ddac796rf,1157894737,1157894737.0,1157894737.0,1157894737,0.0
0f4f555e806b2bc728d3831a674547c5n0u76,14105263158,7131578947.5,7131578947.5,157894737,6973684210.5
af396cdf3da7d4e0b5d615dd21dd3e38u7jit,43421052632,43421052632.0,43421052632.0,43421052632,0.0
e4bc8f15e24477bab22aa2facf7c6f22gi05c,293000000000,8774571972.09,631578947.5,0,27320185071.0
1d7fb8af7f12ed82c17b3db857ee4140gtde9,598684210526,56874269005.8,1921052631.5,0,1.45324651298e+11
5944af7bbb3a5ecd57aed3916122c82cu4yny,1207052631579,2267416186.02,52631579.0,0,26153658898.6
08a588ebf7b98f44f8fc695d02adfa25x0amy,196368421052,67561403508.3,5526315789.0,789473684,91100842457.3
81bbf077c0ffe35d145f78a79e398eb335syh,82842105263,3383278771.13,473684210.0,0,9673448812.59
96ce315d1b4d0a2a02f4b021800f47a76ysug,3000000000,407894736.865,157894737.0,0,581731741.456
906c51c7e1cb28e680642433ad3d2f5cpmy2d,3825842105263,35915280536.2,6473684210.5,0,1.72896177473e+11
bad730ccf29e74e1ca34f410e9c39c32gneb6,2862000000000,1.09177631579e+11,4289473684.5,0,4.49524925541e+11
0b3d5f829d18ba30d967fceecb58821c3oeqa,60902894736842,34589621689.5,684210526.0,0,1.26083181242e+12
481db1a88023d22b3533044bff5239dbf3cda,17631578947,701754385.938,52631579.0,0,2804521916.85
f7d2d4cc45a83259c8b22adae333ce0dasm72,7009052631579,18444133169.5,421052631.0,0,2.0124315917e+11
a96943b9041862bd1c528e6cfee67aa0wu06r,1842105264,947368421.5,947368421.5,52631579,894736842.5
b8f907c27d6505238a4a98bd5088ac30npcjn,154684210526,12308924485.1,3684210526.0,105263158,25611306783.0
fb07d513510edd8ad8c17e3a73ffaa13pydmo,7736842105,1257724957.53,684210526.0,0,1448526151.51
b7281e6e6c9dbe7acad83de4a405d5eb55yd1,1000000000,868421052.5,868421052.5,736842105,131578947.5
6c3bdc508c20f2f3871766cd73064c8cib3xh,196052631579,13013157894.6,2105263157.5,0,33854177303.2
77bcf2972c5434304de3063f853290ca8nqq5,45052631579,3921549155.98,1052631579.0,0,8815030559.98
a91987c152eacd9de8a58efeb950e5a1leuxk,52631579,26315789.5,26315789.5,0,26315789.5
74e76acab4f4f020f81b18ca619bb7a0osvhr,23105263158,6894736842.25,2236842105.5,0,9529586527.8
a66337c254c43772bc4906be982694dc6dfai,37578947368,13960526315.5,8052631578.5,2157894737,14347940628.3
bd956a508e05203d9a5bd2442fd4078anwfgi,122789473685,10763157894.8,947368421.5,52631579,28330689410.2
90fe8d6fc0bbe4ff2ca7833fe51bddbaaibof,1510368421053,8523452983.93,368421052.0,0,63995165554.5
08c39ef7252995e0749f7927249b8dcb1d3xh,52631579,52631579.0,52631579.0,52631579,0.0
3adf2fd4d71237bf37acfc2394c070edbrl91,4350842105264,4.88097744361e+11,59000000000.0,5263157895,1.09416456754e+12
1680b6a12fdc8c64645c00ae8048f99c6uzoz,541157894737,24347368421.0,4263157895.0,105263158,84899012683.2
23f9a0e1492c4abf375823266ddbe36bzukj3,27894736842,10403508771.7,1842105263.0,1473684210,12369080485.2
76284fca2b6e110fa39d14322bd4a302yu5e1,235789473684,78649122807.0,157894737.0,0,1.11115026401e+11
a8c2410eb81513da23261a49135e4eeacw6dw,1000000000,1000000000.0,1000000000.0,1000000000,0.0
ea4249ac7ccb24fcb8f9f1a2bf672f87qadms,169736842106,80539473684.5,69605263158.0,13210526316,61444515599.5
dc4482f44d2d73b60826a43719b9cc84yucob,7990684210526,4.99449502134e+11,25526315789.0,52631579,1.45874817391e+12
4d12bfd7ac836e30611a32012a0e55c03hkj7,17578947368,249684210.56,52631579.0,0,1623250785.75
3b611b9b43dae2409e301f351ec326d57afsx,12578947368,9894736842.0,9894736842.0,7210526316,2684210526.0
d8a10762de6d62c087a0a8f0e61cf78bbgke6,263157895,131578947.25,131578947.0,0,108502779.912
154871353955cfe996aa3b15a99722e8z2dmo,53830105263158,94695372198.9,1052631579.0,0,2.17238720013e+12
9dc8e5f3db1987c43f0b2f86b5b7e097ibmi9,138526315789,10404074702.8,894736842.0,52631578,26742233681.8
eb902289b1f10ee44a41bd09afe1cd54xkxt6,1631578948,973684211.0,973684211.0,315789474,657894737.0
a08690ed83bdff3df397a2d78a852e746hbz2,9736842106,5118421052.75,4605263157.5,1526315790,3437284367.77
9ce37c1aab0b14720144bd27cdcad361zg7oo,3736842105,3736842105.0,3736842105.0,3736842105,0.0
cb705744a588c18087921e74e68cfa10oev6i,4413947368421,16581503312.3,1263157895.0,0,1.64044512961e+11
65d3cc1725c4506fe02be3e2b24435bbbd6qf,105263158,105263158.0,105263158.0,105263158,0.0
6b1666662837213ce77c329d8cb2a842epaeh,4219947368421,1.21560053981e+11,4210526316.0,0,6.65733545681e+11
f12c6a0dfab2cf52a2b9f9ab5c8f785fwtfmx,421052631,421052631.0,421052631.0,421052631,0.0
78830493a121b8b6917d246ec73ccb4anwocl,42421052631,1019013666.07,842105263.0,0,1750419737.58
43f964b9782371167747c99a58de4282i136c,1816684210526,98355618776.7,19789473684.0,105263158,3.0880733276e+11
c6c092be257715a08fb7416ff4487956eblrp,1590894736842,13219580510.7,1315789474.0,0,85724472754.5
531d656c84646bf23afe71f527c057c6b9bpw,383736842105,8680569347.91,631578948.0,0,36619535833.9
37d71b4ae830fcfa6f0c4f65ec386414n8h5l,108894736843,23473684210.6,368421053.0,0,42820504059.4
7a15e38be3ae852d1d671c29def0034c9ex9v,24000000000,10657894737.0,7631578947.5,3368421053,8327564947.17
7b7d703a6ff871d4a379bf182a6932c0xoqga,64736842106,18072368421.1,5157894736.5,473684210,21260876921.7
04ab1fd6ed917467e808fbe3c6a126ebyusca,288631578947,17570526315.8,3368421053.0,1210526316,50735772748.4
e49dfe2adbc4b3789f67bc044c231473clc4d,9421052632,5228070175.33,3210526315.0,3052631579,2965586968.13
cd3d4058dec37a0eef731490fae153507j4s6,526315789,526315789.0,526315789.0,526315789,0.0
1817fe8e4fa4dd98eed3ff58cc058548dlau3,3782947368421,8533127732.4,1105263158.0,0,83908529470.6
b9e293b96ba0c9827f725e8dee61e2bfp75v8,118157894737,8637804187.9,157894737.0,0,20559765309.2
a2933e33896035761240ef5a62477779jf7ny,7985052631579,73276933945.6,4000000000.0,0,6.53120843695e+11
ea0e5f7d93f2220a62bde8067f26daaa7oxgf,125947368421,18897368420.9,6342105263.0,315789474,29466011571.9
200bc444f45be9255eb3c9dd24cc875cpqfa3,4670684210526,54085700978.1,52631579.0,0,4.40513872712e+11
9a81137ad31d7253759cdb9ae8e44227fw8x9,480473684210,5694817400.62,894736842.0,0,28529634682.4
9af487b3cec9e0753c8b2c8af2cc0c82gytsl,3308631578947,70462304409.7,894736842.5,0,3.41317813645e+11
369515b3af4f8ca582f90271d30b14b6r52aw,1192947368421,1.20508270677e+11,20684210527.0,210526315,2.33754829451e+11
519c0f3b989c8e1781e0910f685980ce15wzr,2263157895,1122807017.67,684210526.0,421052632,813475306.681
e3f73375218e1cf3e98c89d477510bed34h26,947368421,947368421.0,947368421.0,947368421,0.0
50dba3cc5fae1d2efbc45e94644ba2c2oou37,105263158,105263158.0,105263158.0,105263158,0.0
4e0025ef370150c5ea8c3df303cc8d72a8oom,0,0.0,0.0,0,0.0
f4fbf28a92a6bbda9404d712f331f92abgnlb,104631578947,6972932330.8,105263158.0,0,21782289220.6
16f47b57f03d4b4f6f3b908e74076a2ao8en9,155842105263,4340016708.4,473684210.0,52631579,19763820771.2
0cab8a0b6a038dea03ec281b29b7c4e7ix801,75315789473,33543859649.0,24052631579.0,1263157895,30967839431.8
7dedec3b5e0946abd7fa36910421c8cfpz3n3,473684210,447368420.5,447368420.5,421052631,26315789.5
0a798636852c5948e899311731439855kisj2,4441473684211,9400033810.44,868421053.0,0,1.14596734854e+11
eace2a2890644d703c619fff7e41a9a16k7lf,26684210526,3506072874.38,1631578947.0,0,6868604507.16
51f47f594971d59e2a52398527ce8d81q5rdo,163578947368,11514619883.2,868421052.5,105263158,37137506440.1
dacd09f1c26f3d74f1f4fcf9dc9593a984w7m,9123947368421,10037703191.9,1000000000.0,0,1.53039221591e+11
e2f797ef115dbc7bab4cb04a47cd0997dvip4,2473578947369,4.61032894737e+11,75684210526.5,0,7.81935326307e+11
2dc309478d30d440e75c932b1f13a8fai2p2e,366842105263,56433198380.5,16842105263.0,578947369,97261171163.4
1c696da5cc00711efa43bf596c8422ecaauu5,1726631578947,13726082087.7,105263157.0,0,96214903194.0
57c28ea4721b32639a234ac63832b1259wivk,1157894737,1157894737.0,1157894737.0,1157894737,0.0
6a2895f1d4c4c9e134576de6ee00c795gdofr,1075473684211,11320164473.7,578947368.0,0,61300006156.2
bc00c7ee8394c8aa833e85bfac5bd47ajtf40,4405526315789,24335393138.7,52631579.0,0,2.80930168936e+11
65be5e58f1fe23d36bd583b94e7a8217pw8ry,52344263157895,71304772202.6,789473684.0,0,1.71763424647e+12
721e69fd30e33488bf82b7e2f9c8cee28a9ea,412315789474,26487148102.7,1210526316.0,0,76211789257.8
d645e4b8b043a18bb1c8689572ad4fe16q3np,98315789473,14668298653.6,7210526316.0,263157895,18422851931.2
d194329b25bbc387a3a7f1592196cdec0licz,7894736842,1142105263.2,78947368.5,0,2344564055.26
fece3c53b81ceab8397be5ef12ab22dabelbt,493894736843,43766447368.5,1000000000.0,0,1.19045051106e+11
6faffebbde541edfccdb2725e430870cbkvo0,227210526316,11028143274.8,105263158.0,0,35862824683.2
4411a10ffb19b2f362052a1684e53073sd571,281631578947,3647825351.18,315789474.0,0,19003237043.0
5cf1c220440e87f3424fb1afe6ad9d93nhiqq,631578947,631578947.0,631578947.0,631578947,0.0
2fb1c1e19131fefed5d4460d0b16b379uz327,10894736842,2801169590.44,1263157895.0,0,3675493260.72
9e72fb21f7581cfff84e833d02538e5ar35kr,3071894736842,4.12231578948e+11,85315789473.5,315789474,8.94390440437e+11
21c5f4fff051adecaf1b080fbf910ca3dvi6a,52320526315789,1.74191144028e+11,3263157895.0,0,2.85823392649e+12
2eefbead37f248d583886416061d3b80b5zv7,11421052632,11421052632.0,11421052632.0,11421052632,0.0
79ae1912cf57e76de7e580546c88a27469oh9,14368421053,11649122807.0,14315789473.0,6263157895,3808512924.64
48d4797af6bd4f768538358e821a175c14ut6,947368421,947368421.0,947368421.0,947368421,0.0
7c1d9b6a360b749c2715287f52c15eac1q050,1000000000,500000000.0,500000000.0,0,500000000.0
d810a7956e4d9fbc246d585ce84e8ea0750b2,27578947368,8052631578.4,1315789473.0,52631579,10618804206.2
7af9ba98177aac11d0dc3d6b8cf17c1599d9r,1578947368,177033492.818,52631579.0,0,445053242.14
abec779131ec6bd32f5e32ed0f274400ekljo,166631578948,10516917293.3,1315789474.0,52631579,30937105267.2
b34fe965c04012fd22123ed948257184pqvfg,21684210527,1341842105.27,578947369.0,0,2679769274.73
8a143949240805aec87970e0a7777a68o6b2r,271736842105,35814241486.2,8473684210.0,421052632,64106892763.0
2a7d1f9483d34546c4d099e36e3a79790qvjm,3421894736842,22039351888.2,1315789474.0,0,1.20614860068e+11
93918b2011b36c7494a6a63e280ea0278hym1,537421052632,52730827067.7,8631578947.5,105263158,1.04665148146e+11
acf0c7e76d8b92547bf0af51824ffa77f1dg3,37473684211,10999999999.9,8447368421.0,52631579,11260329207.0
24bf80f893032090cca06d4d001146bewrg2e,52631579,52631579.0,52631579.0,52631579,0.0
7fab82fa5eaea6a44eb743bc4bf356b3tarle,578947368,578947368.0,578947368.0,578947368,0.0
e0ce0a5e32a00567783ebaa21563886chbiip,0,0.0,0.0,0,0.0
d8ada60e3b7204a104bba8c073136bb40772o,20631578947,16131578947.0,16131578947.0,11631578947,4500000000.0
4fb3e8e72d53b5b640d06779d2e6882etphxu,2263157895,2078947369.0,2078947369.0,1894736843,184210526.0
ac13c25162110d654a5456975fdb886bmmv4z,301789473685,23344129554.8,52631579.0,0,80380526426.1
6ce7a9649fd80e83bc4a0e2764c55746vjsnt,2789473684,106203007.512,52631579.0,0,350507631.824
9a6aa161cde219d80b72bf241fc7387fl9x4q,441315789474,7169204737.72,1210526316.0,0,25263599057.8
22542025efbe1f2f83a73161bf4049edg6wn3,6736842106,801619433.202,578947369.0,0,783927112.019
178fcc426b69942590f9a08b314f8b215c4xf,15315789474,8298245614.33,6736842106.0,2842105263,5210673989.41
7f0c11b022ca1669961997f110a44cf94ucz8,39105263158,5145363408.52,1684210527.0,52631579,9443713449.69
b3862af349dcd21b5543c8b3e9115c8dzishv,6210526316,2105263158.0,105263158.0,0,2903177486.87
e79fbdf3d2c5164fd5ab348548c50cb0c0z2l,64050052631579,71584277148.6,2263157894.0,0,1.86313407977e+12
c5ccbeb7c15832ce587967024e89a026ap4vr,105263158,39473684.125,52631578.5,0,34812517.2384
5e8bf58291656ddd5fd2f71825565446aiopv,1978947368422,7021095537.76,736842105.0,0,48250449799.4
69034ef5647165385ba6c6eece9c103aq1q9v,20578947368,2449122807.0,105263158.0,0,6029072890.07
3da8514340c5802c1da8aa6bd3c9cc47r341d,842105263,315789473.667,52631579.0,52631579,372161463.683
96145a3b21bf25e866844540be17251dn0v0w,16578947369,8289473684.5,8289473684.5,0,8289473684.5
19dbc699b2fcd30823563f7bdb98feb2k33zz,14263157895,9078947368.5,9078947368.5,3894736842,5184210526.5
f6846af6c9bec2b5a13f9445b094cfa8jxhrf,684210526,684210526.0,684210526.0,684210526,0.0
0918eedd8324da06abe5600f058480dc75nfo,8105263158,496240601.571,52631579.0,0,1717448605.76
1df1dab2eb718c3da3f9a0aa90b93651sxqzo,32631578947,19421052631.5,19421052631.5,6210526316,13210526315.5
83c92a89ea2df031e6a496827d29156c4x7j7,21368421052,2421052631.56,52631579.0,0,6699182017.35
8588c9d49ece3e39ad382ccb5226196dg16gy,530684210526,7570319240.7,105263158.0,0,48785546360.1
0ae09b09369c76737cba059d192451001nwce,1947368421,1947368421.0,1947368421.0,1947368421,0.0
a50f58ceb34c347c33e8b22f4470d928mwjew,4537421052631,4502636601.03,52631579.0,0,1.0433728388e+11
8fcacd7e2d6e85486e9c3cbd865b973fn8h6s,52631579,26315789.5,26315789.5,0,26315789.5
38993a59097048fc000c1592a8ffcb30uobkf,4731736842105,20992928056.6,3157894737.0,52631579,2.43966144468e+11
6f74c106adbaff1944e36d6937f03fb6lw897,1210526316,565789473.75,500000000.0,52631579,499826839.834
d55ea8d96d0c5052b8e201730cb9b13dqrgz8,32526315790,11280701754.3,684210526.0,631578947,15022933121.0
b8b7eb4b8837e3a9e7e2eba299d91593xrz8a,315789474,315789474.0,315789474.0,315789474,0.0
1c1f3fb65a9725bb52b7a12eeb462fa38kq4g,50733894736842,30041906385.4,1315789474.0,0,9.39827818382e+11
ce717bf534cb9c4f8db04a95451a82d9ars40,157894737,94736842.2,105263158.0,0,61378441.0598
ba1c9c5ea1f92ddad645c448b27762b6vkgu3,1855157894737,60155817174.5,1710526315.5,0,2.23117708979e+11
ccf30c9533a66f22f1c65910ae1bac1a1fs05,54581894736842,67782289186.3,105263158.0,0,1.53623853213e+12
8c2dc12395419cff62e7048703c0a82c8ntbi,5976315789474,9965358311.04,1157894737.0,0,1.30336293853e+11
a3be18c9d4d21a7f4804d93734372285gl6xk,529842105263,1.33302631579e+11,1684210526.0,0,2.28943978726e+11
5257db5a50a52ec0223fef7fce6a6cc8mehae,96473684211,5182662538.74,52631579.0,0,17063761204.4
ce22684df495e376e32ac95d3ceb1164t37l2,315789474,315789474.0,315789474.0,315789474,0.0
b964506fcc2d9510c07b2ca16b14884forfud,29578947369,3131578947.5,789473684.5,0,7418565946.2
6182daa56cb0623719228c9e576b71fcpg8r8,50891578947368,25350658111.0,736842106.0,0,9.27949289745e+11
1992314a8d692be0cfee8e557a91177dn5wx5,6421052631,2973684210.75,2657894737.5,157894737,2363298553.73
6e8cd4699eedf0075cf5662e1fff3a857bycf,447526315790,37815177478.5,5263157894.0,105263158,86724133639.7
ca28bff4ab1f6e74bf08b92e16989e11vn2mf,343789473684,6158578263.83,52631579.0,0,39065477833.2
bc225e77f0daa26916e4921f21915ee1e6kqt,62684210527,5052631579.0,131578947.5,0,16052311102.6
48044b1b1f47f168864bc7c4a58a65ecmt187,20473684211,2775623268.84,684210527.0,0,4997005725.66
78274148071dfc23b583be546d1e80c7lu8rq,133947368421,4644067796.63,105263158.0,0,18430691600.7
8c35615ce3ba8ba1a157181419b5d0c1b11rb,50048894736842,9210789982.18,1000000000.0,0,4.28011564835e+11
c403262c118ce899c70e502e60351f0f3joga,23210526316,1543385490.78,105263158.0,0,4069914819.93
91ffb37965e59f15c21cdac2b30b26f8ahvnq,1036684210527,7822981035.58,52631579.0,0,49747238260.0
53856dce9187b16f2cf5e4e58f5d0397h7tz6,421052632,421052632.0,421052632.0,421052632,0.0
5a6376f140f05274d6e0dc888cbeb89eukxkd,3849368421053,27386192754.6,2236842105.5,0,2.54012400053e+11
1a13feffe869d42d458b170458136a2a19lem,684210526,684210526.0,684210526.0,684210526,0.0
dfab6846fc194a6dd7d8ab5d44f095ba3sa3v,526315790,526315790.0,526315790.0,526315790,0.0
fb32415321efd7430fc9273d14af430d1juxd,4368421053,1263157895.0,421052632.0,52631579,1622897105.21
0fa2505e9d0dd1a5bdc3d2d0decfbd9ezgf9f,210526316,210526316.0,210526316.0,210526316,0.0
9ae9782ecff93ddf1c6fa13d711b9fe1gc266,4374000000000,13385565825.4,578947368.0,0,1.40342176606e+11
9fbf9048d0a3b5e1401df87ad205eab2z9cev,143894736842,28915789473.8,0.0,0,57490084415.3
82f1ba4809f4812629e9e53ea4c687d7begx4,52631579,52631579.0,52631579.0,52631579,0.0
6f4209fa0fb2d19d0aef224e8f3c4679xtufs,222052631579,493344255.571,105263158.0,0,7990382106.55
3a090738fc465a22b1397e7e535d01c04usd2,328473684210,97172932330.7,3894736842.0,473684211,1.45791226379e+11
5698a476bd78cc29fce0590ae86524ffwuug8,3000000000,3000000000.0,3000000000.0,3000000000,0.0
92a63dbb8323426833b944a4fc196fe27pzha,31473684210,4970760233.89,157894737.0,0,10037544512.9
3e0da7a9d72ae4e237d262689142ab011oqcq,52111947368421,2.64889643463e+11,2315789473.0,0,3.04886455317e+12
deef3ef59362f549e34985ac5c0aa8eae67ah,124052631579,6338445451.4,1526315789.0,0,15042326845.4
5ba001c8d950b2b21c465f1fc5e40630qy65o,29421052631,3089668616.0,52631579.0,0,7482133087.92
1295cfbed2613123d3b486eb9fd0634e47ako,251000000000,21390854184.7,2000000000.0,0,53870621946.5
faf1382211619e7c00f07e82d5e35d9dcloqa,30315789474,6572368421.0,2789473684.5,0,9593700232.03
3550d62e04bd3a1239eedbc29d9c970279b1v,1360578947368,75158730158.6,10421052632.0,105263158,2.35698627828e+11
9e9270c06937bfa13f5b29e737c3438fcocyn,3526315790,1723684210.38,1552631578.5,105263158,1035301420.07
0d00eb236d975d0a9d21d8d90013a76a5blze,4311736842106,13899137093.6,1000000000.0,0,1.60450503285e+11
adf473154d68a9c15979dbec1857d173nx5wv,21894736842,6052631578.75,1026315789.5,263157894,9153280749.42
